Ejercicio;cdcdad;nomcdad010;cdprov;nomprov010;cdcorp;nomcorp;ImpDeudViva
2015;17;C.VALENCIANA;03;ALICANTE;035;Benilloba                                                             ;199
2015;17;C.VALENCIANA;03;ALICANTE;036;Benillup                                                              ;0
2015;17;C.VALENCIANA;03;ALICANTE;037;Benimantell                                                           ;0
2015;17;C.VALENCIANA;03;ALICANTE;038;Benimarfull                                                           ;0
2015;17;C.VALENCIANA;03;ALICANTE;039;Benimassot                                                            ;0
2015;17;C.VALENCIANA;03;ALICANTE;040;Benimeli                                                              ;0
2015;17;C.VALENCIANA;03;ALICANTE;041;Benissa                                                               ;108
2015;17;C.VALENCIANA;03;ALICANTE;042;Benitachell/Poble Nou de Benitatxell (el)                             ;102
2015;17;C.VALENCIANA;03;ALICANTE;043;Biar                                                                  ;0
2015;17;C.VALENCIANA;03;ALICANTE;044;Bigastro                                                              ;11.364
2015;17;C.VALENCIANA;03;ALICANTE;045;Bolulla                                                               ;0
2015;17;C.VALENCIANA;03;ALICANTE;046;Busot                                                                 ;1.146
2015;17;C.VALENCIANA;03;ALICANTE;047;Calp                                                                  ;33.902
2015;17;C.VALENCIANA;03;ALICANTE;048;Callosa d'en Sarrià                                                   ;1.588
2015;17;C.VALENCIANA;03;ALICANTE;049;Callosa de Segura                                                     ;14.316
2015;17;C.VALENCIANA;03;ALICANTE;050;Campello (el)                                                         ;0
2015;17;C.VALENCIANA;03;ALICANTE;051;Campo de Mirra/Camp de Mirra (el)                                     ;0
2015;17;C.VALENCIANA;03;ALICANTE;052;Cañada                                                                ;0
2015;17;C.VALENCIANA;03;ALICANTE;053;Castalla                                                              ;0
2015;17;C.VALENCIANA;03;ALICANTE;054;Castell de Castells                                                   ;41
2015;17;C.VALENCIANA;03;ALICANTE;055;Catral                                                                ;3.024
2015;17;C.VALENCIANA;03;ALICANTE;056;Cocentaina                                                            ;1.614
2015;17;C.VALENCIANA;03;ALICANTE;057;Confrides                                                             ;0
2015;17;C.VALENCIANA;03;ALICANTE;058;Cox                                                                   ;0
2015;17;C.VALENCIANA;03;ALICANTE;059;Crevillent                                                            ;5.677
2015;17;C.VALENCIANA;03;ALICANTE;060;Quatretondeta                                                         ;0
2015;17;C.VALENCIANA;03;ALICANTE;061;Daya Nueva                                                            ;1.129
2015;17;C.VALENCIANA;03;ALICANTE;062;Daya Vieja                                                            ;2.846
2015;17;C.VALENCIANA;03;ALICANTE;063;Dénia                                                                 ;29.320
2015;17;C.VALENCIANA;03;ALICANTE;064;Dolores                                                               ;2.864
2015;17;C.VALENCIANA;03;ALICANTE;065;Elche/Elx                                                             ;117.244
2015;17;C.VALENCIANA;03;ALICANTE;066;Elda                                                                  ;6.497
2015;17;C.VALENCIANA;03;ALICANTE;067;Facheca                                                               ;0
2015;17;C.VALENCIANA;03;ALICANTE;068;Famorca                                                               ;0
2015;17;C.VALENCIANA;03;ALICANTE;069;Finestrat                                                             ;18.166
2015;17;C.VALENCIANA;03;ALICANTE;070;Formentera del Segura                                                 ;245
2015;17;C.VALENCIANA;03;ALICANTE;071;Gata de Gorgos                                                        ;1.682
2015;17;C.VALENCIANA;03;ALICANTE;072;Gaianes                                                               ;31
2015;17;C.VALENCIANA;03;ALICANTE;073;Gorga                                                                 ;24
2015;17;C.VALENCIANA;03;ALICANTE;074;Granja de Rocamora                                                    ;125
2015;17;C.VALENCIANA;03;ALICANTE;075;Castell de Guadalest (El)                                             ;256
2015;17;C.VALENCIANA;03;ALICANTE;076;Guardamar del Segura                                                  ;10.875
2015;17;C.VALENCIANA;03;ALICANTE;077;Fondó de les Neus (El)/Hondón de las Nieves                           ;0
2015;17;C.VALENCIANA;03;ALICANTE;078;Hondón de los Frailes                                                 ;46
2015;17;C.VALENCIANA;03;ALICANTE;079;Ibi                                                                   ;7.229
2015;17;C.VALENCIANA;03;ALICANTE;080;Jacarilla                                                             ;163
2015;17;C.VALENCIANA;03;ALICANTE;081;Xaló                                                                  ;0
2015;17;C.VALENCIANA;03;ALICANTE;082;Jávea/Xàbia                                                           ;22.228
2015;17;C.VALENCIANA;03;ALICANTE;083;Jijona/Xixona                                                         ;0
2015;17;C.VALENCIANA;03;ALICANTE;084;Lorcha/Orxa (l')                                                      ;473
2015;17;C.VALENCIANA;03;ALICANTE;085;Llíber                                                                ;543
2015;17;C.VALENCIANA;03;ALICANTE;086;Millena                                                               ;30
2015;17;C.VALENCIANA;03;ALICANTE;088;Monforte del Cid                                                      ;8.936
2015;17;C.VALENCIANA;03;ALICANTE;089;Monóvar/Monòver                                                       ;13.120
2015;17;C.VALENCIANA;03;ALICANTE;090;Mutxamel                                                              ;5.312
2015;17;C.VALENCIANA;03;ALICANTE;091;Murla                                                                 ;0
2015;17;C.VALENCIANA;03;ALICANTE;092;Muro de Alcoy                                                         ;870
2015;17;C.VALENCIANA;03;ALICANTE;093;Novelda                                                               ;25.693
2015;17;C.VALENCIANA;03;ALICANTE;094;Nucia (la)                                                            ;10.536
2015;17;C.VALENCIANA;03;ALICANTE;095;Ondara                                                                ;3.206
2015;17;C.VALENCIANA;03;ALICANTE;096;Onil                                                                  ;1.405
2015;17;C.VALENCIANA;03;ALICANTE;097;Orba                                                                  ;1.114
2015;17;C.VALENCIANA;03;ALICANTE;098;Orxeta                                                                ;230
2015;17;C.VALENCIANA;03;ALICANTE;099;Orihuela                                                              ;37.981
2015;17;C.VALENCIANA;03;ALICANTE;100;Parcent                                                               ;0
2015;17;C.VALENCIANA;03;ALICANTE;101;Pedreguer                                                             ;2.363
2015;17;C.VALENCIANA;03;ALICANTE;102;Pego                                                                  ;7.140
2015;17;C.VALENCIANA;03;ALICANTE;103;Penàguila                                                             ;123
2015;17;C.VALENCIANA;03;ALICANTE;104;Petrer                                                                ;7.065
2015;17;C.VALENCIANA;03;ALICANTE;105;Pinoso/Pinós (El)                                                     ;1.851
2015;17;C.VALENCIANA;03;ALICANTE;106;Planes                                                                ;198
2015;17;C.VALENCIANA;03;ALICANTE;107;Polop                                                                 ;3.477
2015;17;C.VALENCIANA;03;ALICANTE;109;Rafal                                                                 ;219
2015;17;C.VALENCIANA;03;ALICANTE;110;Ràfol d'Almúnia (El)                                                  ;44
2015;17;C.VALENCIANA;03;ALICANTE;111;Redován                                                               ;3.391
2015;17;C.VALENCIANA;03;ALICANTE;112;Relleu                                                                ;0
2015;17;C.VALENCIANA;03;ALICANTE;113;Rojales                                                               ;0
2015;17;C.VALENCIANA;03;ALICANTE;114;Romana (la)                                                           ;0
2015;17;C.VALENCIANA;03;ALICANTE;115;Sagra                                                                 ;0
2015;17;C.VALENCIANA;03;ALICANTE;116;Salinas                                                               ;0
2015;17;C.VALENCIANA;03;ALICANTE;117;Sanet y Negrals                                                       ;91
2015;17;C.VALENCIANA;03;ALICANTE;118;San Fulgencio                                                         ;6.710
2015;17;C.VALENCIANA;03;ALICANTE;119;Sant Joan d'Alacant                                                   ;6.550
2015;17;C.VALENCIANA;03;ALICANTE;120;San Miguel de Salinas                                                 ;972
2015;17;C.VALENCIANA;03;ALICANTE;121;Santa Pola                                                            ;4.547
2015;17;C.VALENCIANA;03;ALICANTE;122;San Vicente del Raspeig/Sant Vicent del Raspeig                       ;8.641
2015;17;C.VALENCIANA;03;ALICANTE;123;Sax                                                                   ;3.419
2015;17;C.VALENCIANA;03;ALICANTE;124;Sella                                                                 ;0
2015;17;C.VALENCIANA;03;ALICANTE;125;Senija                                                                ;0
2015;17;C.VALENCIANA;03;ALICANTE;127;Tàrbena                                                               ;137
2015;17;C.VALENCIANA;03;ALICANTE;128;Teulada                                                               ;3.546
2015;17;C.VALENCIANA;03;ALICANTE;129;Tibi                                                                  ;311
2015;17;C.VALENCIANA;03;ALICANTE;130;Tollos                                                                ;0
2015;17;C.VALENCIANA;03;ALICANTE;131;Tormos                                                                ;0
2015;17;C.VALENCIANA;03;ALICANTE;132;Torremanzanas/Torre de les Maçanes (la)                               ;352
2015;17;C.VALENCIANA;03;ALICANTE;133;Torrevieja                                                            ;58.219
2015;17;C.VALENCIANA;03;ALICANTE;134;Vall d'Alcalà (la)                                                    ;0
2015;17;C.VALENCIANA;03;ALICANTE;135;Vall d'Ebo (la)                                                       ;0
2015;17;C.VALENCIANA;03;ALICANTE;136;Vall de Gallinera                                                     ;4
2015;17;C.VALENCIANA;03;ALICANTE;137;Vall de Laguar (la)                                                   ;160
2015;17;C.VALENCIANA;03;ALICANTE;138;Verger (el)                                                           ;2.909
2015;17;C.VALENCIANA;03;ALICANTE;139;Villajoyosa/Vila Joiosa (la)                                          ;15.127
2015;17;C.VALENCIANA;03;ALICANTE;140;Villena                                                               ;6.790
2015;17;C.VALENCIANA;03;ALICANTE;901;Poblets (els)                                                         ;0
2015;17;C.VALENCIANA;03;ALICANTE;902;Pilar de la Horadada                                                  ;6.114
2015;17;C.VALENCIANA;03;ALICANTE;903;Montesinos (Los)                                                      ;227
2015;17;C.VALENCIANA;03;ALICANTE;904;San Isidro                                                            ;399
2015;17;C.VALENCIANA;12;CASTELLON;001;Atzeneta del Maestrat                                                 ;0
2015;17;C.VALENCIANA;12;CASTELLON;002;Aín                                                                   ;0
2015;17;C.VALENCIANA;12;CASTELLON;003;Albocàsser                                                            ;503
2015;17;C.VALENCIANA;12;CASTELLON;004;Alcalà de Xivert                                                      ;1.775
2015;17;C.VALENCIANA;12;CASTELLON;005;Alcora (l')                                                           ;6.402
2015;17;C.VALENCIANA;12;CASTELLON;006;Alcudia de Veo                                                        ;0
2015;17;C.VALENCIANA;12;CASTELLON;007;Alfondeguilla                                                         ;912
2015;17;C.VALENCIANA;12;CASTELLON;008;Algimia de Almonacid                                                  ;0
2015;17;C.VALENCIANA;12;CASTELLON;009;Almazora/Almassora                                                    ;5.248
2015;17;C.VALENCIANA;12;CASTELLON;010;Almedíjar                                                             ;32
2015;17;C.VALENCIANA;12;CASTELLON;011;Almenara                                                              ;2.199
2015;17;C.VALENCIANA;12;CASTELLON;012;Altura                                                                ;5.083
2015;17;C.VALENCIANA;12;CASTELLON;013;Arañuel                                                               ;0
2015;17;C.VALENCIANA;12;CASTELLON;014;Ares del Maestrat                                                     ;309
2015;17;C.VALENCIANA;12;CASTELLON;015;Argelita                                                              ;87
2015;17;C.VALENCIANA;12;CASTELLON;016;Artana                                                                ;412
2015;17;C.VALENCIANA;12;CASTELLON;017;Ayódar                                                                ;0
2015;17;C.VALENCIANA;12;CASTELLON;018;Azuébar                                                               ;154
2015;17;C.VALENCIANA;12;CASTELLON;020;Barracas                                                              ;0
2015;17;C.VALENCIANA;12;CASTELLON;021;Betxí                                                                 ;2.398
2015;17;C.VALENCIANA;12;CASTELLON;022;Bejís                                                                 ;1.131
2015;17;C.VALENCIANA;12;CASTELLON;024;Benafer                                                               ;0
2015;17;C.VALENCIANA;12;CASTELLON;025;Benafigos                                                             ;167
2015;17;C.VALENCIANA;12;CASTELLON;026;Benassal                                                              ;314
2015;17;C.VALENCIANA;12;CASTELLON;027;Benicarló                                                             ;7.414
2015;17;C.VALENCIANA;12;CASTELLON;028;Benicasim/Benicàssim                                                  ;7.582
2015;17;C.VALENCIANA;12;CASTELLON;029;Benlloch                                                              ;0
2015;17;C.VALENCIANA;12;CASTELLON;031;Borriol                                                               ;2.988
2015;17;C.VALENCIANA;12;CASTELLON;032;Borriana/Burriana                                                     ;13.401
2015;17;C.VALENCIANA;12;CASTELLON;033;Cabanes                                                               ;636
2015;17;C.VALENCIANA;12;CASTELLON;034;Càlig                                                                 ;0
2015;17;C.VALENCIANA;12;CASTELLON;036;Canet lo Roig                                                         ;392
2015;17;C.VALENCIANA;12;CASTELLON;037;Castell de Cabres                                                     ;0
2015;17;C.VALENCIANA;12;CASTELLON;038;Castellfort                                                           ;0
2015;17;C.VALENCIANA;12;CASTELLON;039;Castellnovo                                                           ;1.008
2015;17;C.VALENCIANA;12;CASTELLON;040;Castellón de la Plana/Castelló de la Plana                            ;91.656
2015;17;C.VALENCIANA;12;CASTELLON;041;Castillo de Villamalefa                                               ;141
2015;17;C.VALENCIANA;12;CASTELLON;042;Catí                                                                  ;477
2015;17;C.VALENCIANA;12;CASTELLON;043;Caudiel                                                               ;0
2015;17;C.VALENCIANA;12;CASTELLON;044;Cervera del Maestre                                                   ;358
2015;17;C.VALENCIANA;12;CASTELLON;045;Cinctorres                                                            ;0
2015;17;C.VALENCIANA;12;CASTELLON;046;Cirat                                                                 ;0
2015;17;C.VALENCIANA;12;CASTELLON;048;Cortes de Arenoso                                                     ;416
2015;17;C.VALENCIANA;12;CASTELLON;049;Costur                                                                ;0
2015;17;C.VALENCIANA;12;CASTELLON;050;Coves de Vinromà (les)                                                ;1.124
2015;17;C.VALENCIANA;12;CASTELLON;051;Culla                                                                 ;521
2015;17;C.VALENCIANA;12;CASTELLON;052;Xert                                                                  ;124
2015;17;C.VALENCIANA;12;CASTELLON;053;Chilches/Xilxes                                                       ;5.136
2015;17;C.VALENCIANA;12;CASTELLON;055;Chodos/Xodos                                                          ;0
2015;17;C.VALENCIANA;12;CASTELLON;056;Chóvar                                                                ;0
2015;17;C.VALENCIANA;12;CASTELLON;057;Eslida                                                                ;0
2015;17;C.VALENCIANA;12;CASTELLON;058;Espadilla                                                             ;0
2015;17;C.VALENCIANA;12;CASTELLON;059;Fanzara                                                               ;0
2015;17;C.VALENCIANA;12;CASTELLON;060;Figueroles                                                            ;0
2015;17;C.VALENCIANA;12;CASTELLON;061;Forcall                                                               ;100
2015;17;C.VALENCIANA;12;CASTELLON;063;Fuente la Reina                                                       ;0
2015;17;C.VALENCIANA;12;CASTELLON;064;Fuentes de Ayódar                                                     ;0
2015;17;C.VALENCIANA;12;CASTELLON;065;Gaibiel                                                               ;341
2015;17;C.VALENCIANA;12;CASTELLON;067;Geldo                                                                 ;0
2015;17;C.VALENCIANA;12;CASTELLON;068;Herbés                                                                ;0
2015;17;C.VALENCIANA;12;CASTELLON;069;Higueras                                                              ;0
2015;17;C.VALENCIANA;12;CASTELLON;070;Jana (la)                                                             ;466
2015;17;C.VALENCIANA;12;CASTELLON;071;Jérica                                                                ;0
2015;17;C.VALENCIANA;12;CASTELLON;072;Lucena del Cid                                                        ;2.071
2015;17;C.VALENCIANA;12;CASTELLON;073;Ludiente                                                              ;175
2015;17;C.VALENCIANA;12;CASTELLON;074;Llosa (la)                                                            ;0
2015;17;C.VALENCIANA;12;CASTELLON;075;Mata de Morella (la)                                                  ;0
2015;17;C.VALENCIANA;12;CASTELLON;076;Matet                                                                 ;152
2015;17;C.VALENCIANA;12;CASTELLON;077;Moncofa                                                               ;7.574
2015;17;C.VALENCIANA;12;CASTELLON;078;Montán                                                                ;0
2015;17;C.VALENCIANA;12;CASTELLON;079;Montanejos                                                            ;222
2015;17;C.VALENCIANA;12;CASTELLON;080;Morella                                                               ;1.511
2015;17;C.VALENCIANA;12;CASTELLON;081;Navajas                                                               ;5.216
2015;17;C.VALENCIANA;12;CASTELLON;082;Nules                                                                 ;2.202
2015;17;C.VALENCIANA;12;CASTELLON;083;Olocau del Rey                                                        ;0
2015;17;C.VALENCIANA;12;CASTELLON;084;Onda                                                                  ;4.308
2015;17;C.VALENCIANA;12;CASTELLON;085;Oropesa del Mar/Orpesa                                                ;0
2015;17;C.VALENCIANA;12;CASTELLON;087;Palanques                                                             ;55
2015;17;C.VALENCIANA;12;CASTELLON;088;Pavías                                                                ;0
2015;17;C.VALENCIANA;12;CASTELLON;089;Peníscola/Peñíscola                                                   ;12.797
2015;17;C.VALENCIANA;12;CASTELLON;090;Pina de Montalgrao                                                    ;0
2015;17;C.VALENCIANA;12;CASTELLON;091;Portell de Morella                                                    ;47
2015;17;C.VALENCIANA;12;CASTELLON;092;Puebla de Arenoso                                                     ;0
2015;17;C.VALENCIANA;12;CASTELLON;093;Pobla de Benifassà (la)                                               ;0
2015;17;C.VALENCIANA;12;CASTELLON;094;Pobla Tornesa (la)                                                    ;121
2015;17;C.VALENCIANA;12;CASTELLON;095;Ribesalbes                                                            ;0
2015;17;C.VALENCIANA;12;CASTELLON;096;Rossell                                                               ;867
2015;17;C.VALENCIANA;12;CASTELLON;097;Sacañet                                                               ;0
2015;17;C.VALENCIANA;12;CASTELLON;098;Salzadella (la)                                                       ;358
2015;17;C.VALENCIANA;12;CASTELLON;099;Sant Jordi/San Jorge                                                  ;0
2015;17;C.VALENCIANA;12;CASTELLON;100;Sant Mateu                                                            ;617
2015;17;C.VALENCIANA;12;CASTELLON;101;San Rafael del Río                                                    ;95
2015;17;C.VALENCIANA;12;CASTELLON;102;Santa Magdalena de Pulpis                                             ;663
2015;17;C.VALENCIANA;12;CASTELLON;103;Serratella (La)                                                       ;0
2015;17;C.VALENCIANA;12;CASTELLON;104;Segorbe                                                               ;1.554
2015;17;C.VALENCIANA;12;CASTELLON;105;Sierra Engarcerán                                                     ;174
2015;17;C.VALENCIANA;12;CASTELLON;106;Soneja                                                                ;509
2015;17;C.VALENCIANA;12;CASTELLON;107;Sot de Ferrer                                                         ;0
2015;17;C.VALENCIANA;12;CASTELLON;108;Sueras/Suera                                                          ;356
2015;17;C.VALENCIANA;12;CASTELLON;109;Tales                                                                 ;0
2015;17;C.VALENCIANA;12;CASTELLON;110;Teresa                                                                ;0
2015;17;C.VALENCIANA;12;CASTELLON;111;Tírig                                                                 ;289
2015;17;C.VALENCIANA;12;CASTELLON;112;Todolella                                                             ;0
2015;17;C.VALENCIANA;12;CASTELLON;113;Toga                                                                  ;55
2015;17;C.VALENCIANA;12;CASTELLON;114;Torás                                                                 ;0
2015;17;C.VALENCIANA;12;CASTELLON;115;Toro (El)                                                             ;0
2015;17;C.VALENCIANA;12;CASTELLON;116;Torralba del Pinar                                                    ;31
2015;17;C.VALENCIANA;12;CASTELLON;117;Torreblanca                                                           ;0
2015;17;C.VALENCIANA;12;CASTELLON;118;Torrechiva                                                            ;13
2015;17;C.VALENCIANA;12;CASTELLON;119;Torre d'En Besora (la)                                                ;0
2015;17;C.VALENCIANA;12;CASTELLON;120;Torre d'en Doménec (La)                                               ;0
2015;17;C.VALENCIANA;12;CASTELLON;121;Traiguera                                                             ;0
2015;17;C.VALENCIANA;12;CASTELLON;122;Useras/Useres (les)                                                   ;736
2015;17;C.VALENCIANA;12;CASTELLON;123;Vallat                                                                ;0
2015;17;C.VALENCIANA;12;CASTELLON;124;Vall d'Alba                                                           ;399
2015;17;C.VALENCIANA;12;CASTELLON;125;Vall de Almonacid                                                     ;35
2015;17;C.VALENCIANA;12;CASTELLON;126;Vall d'Uixó (la)                                                      ;24.247
2015;17;C.VALENCIANA;12;CASTELLON;127;Vallibona                                                             ;141
2015;17;C.VALENCIANA;12;CASTELLON;128;Vilafamés                                                             ;0
2015;17;C.VALENCIANA;12;CASTELLON;129;Villafranca del Cid/Vilafranca                                        ;196
2015;17;C.VALENCIANA;12;CASTELLON;130;Villahermosa del Río                                                  ;124
2015;17;C.VALENCIANA;12;CASTELLON;131;Villamalur                                                            ;0
2015;17;C.VALENCIANA;12;CASTELLON;132;Vilanova d'Alcolea                                                    ;254
2015;17;C.VALENCIANA;12;CASTELLON;133;Villanueva de Viver                                                   ;0
2015;17;C.VALENCIANA;12;CASTELLON;134;Vilar de Canes                                                        ;98
2015;17;C.VALENCIANA;12;CASTELLON;135;Vila-real                                                             ;21.082
2015;17;C.VALENCIANA;12;CASTELLON;136;Vilavella (la)                                                        ;0
2015;17;C.VALENCIANA;12;CASTELLON;137;Villores                                                              ;116
2015;17;C.VALENCIANA;12;CASTELLON;138;Vinaròs                                                               ;8.511
2015;17;C.VALENCIANA;12;CASTELLON;139;Vistabella del Maestrat                                               ;0
2015;17;C.VALENCIANA;12;CASTELLON;140;Viver                                                                 ;385
2015;17;C.VALENCIANA;12;CASTELLON;141;Zorita del Maestrazgo                                                 ;540
2015;17;C.VALENCIANA;12;CASTELLON;142;Zucaina                                                               ;31
2015;17;C.VALENCIANA;12;CASTELLON;901;Alqueries/Alquerías del Niño Perdido                                  ;1.359
2015;17;C.VALENCIANA;12;CASTELLON;902;Sant Joan de Moró                                                     ;0
2015;17;C.VALENCIANA;46;VALENCIA;001;Ademuz                                                                ;177
2015;17;C.VALENCIANA;46;VALENCIA;002;Ador                                                                  ;1.361
2015;17;C.VALENCIANA;46;VALENCIA;003;Atzeneta d'Albaida                                                    ;297
2015;17;C.VALENCIANA;46;VALENCIA;004;Agullent                                                              ;0
2015;17;C.VALENCIANA;46;VALENCIA;005;Alaquàs                                                               ;31.384
2015;17;C.VALENCIANA;46;VALENCIA;006;Albaida                                                               ;9.104
2015;17;C.VALENCIANA;46;VALENCIA;007;Albal                                                                 ;2.391
2015;17;C.VALENCIANA;46;VALENCIA;008;Albalat de la Ribera                                                  ;0
2015;17;C.VALENCIANA;46;VALENCIA;009;Albalat dels Sorells                                                  ;1.056
2015;17;C.VALENCIANA;46;VALENCIA;010;Albalat dels Tarongers                                                ;19
2015;17;C.VALENCIANA;46;VALENCIA;011;Alberic                                                               ;2.632
2015;17;C.VALENCIANA;46;VALENCIA;012;Alborache                                                             ;527
2015;17;C.VALENCIANA;46;VALENCIA;013;Alboraya                                                              ;44.271
2015;17;C.VALENCIANA;46;VALENCIA;014;Albuixech                                                             ;538
2015;17;C.VALENCIANA;46;VALENCIA;015;Alcàsser                                                              ;0
2015;17;C.VALENCIANA;46;VALENCIA;016;Alcàntera de Xúquer                                                   ;704
2015;17;C.VALENCIANA;46;VALENCIA;017;Alzira                                                                ;15.364
2015;17;C.VALENCIANA;46;VALENCIA;018;Alcublas                                                              ;0
2015;17;C.VALENCIANA;46;VALENCIA;019;Alcúdia (l')                                                          ;8.204
2015;17;C.VALENCIANA;46;VALENCIA;020;Alcúdia de Crespins (l')                                              ;2.346
2015;17;C.VALENCIANA;46;VALENCIA;021;Aldaia                                                                ;9.423
2015;17;C.VALENCIANA;46;VALENCIA;022;Alfafar                                                               ;5.659
2015;17;C.VALENCIANA;46;VALENCIA;023;Alfauir                                                               ;85
2015;17;C.VALENCIANA;46;VALENCIA;024;Alfara de la Baronia                                                  ;216
2015;17;C.VALENCIANA;46;VALENCIA;025;Alfara del Patriarca                                                  ;891
2015;17;C.VALENCIANA;46;VALENCIA;026;Alfarp                                                                ;13
2015;17;C.VALENCIANA;46;VALENCIA;027;Alfarrasí                                                             ;0
2015;17;C.VALENCIANA;46;VALENCIA;028;Algar de Palancia                                                     ;45
2015;17;C.VALENCIANA;46;VALENCIA;029;Algemesí                                                              ;9.101
2015;17;C.VALENCIANA;46;VALENCIA;030;Algimia de Alfara                                                     ;275
2015;17;C.VALENCIANA;46;VALENCIA;031;Alginet                                                               ;407
2015;17;C.VALENCIANA;46;VALENCIA;032;Almàssera                                                             ;6.688
2015;17;C.VALENCIANA;46;VALENCIA;033;Almiserà                                                              ;0
2015;17;C.VALENCIANA;46;VALENCIA;034;Almoines                                                              ;562
2015;17;C.VALENCIANA;46;VALENCIA;035;Almussafes                                                            ;7.460
2015;17;C.VALENCIANA;46;VALENCIA;036;Alpuente                                                              ;155
2015;17;C.VALENCIANA;46;VALENCIA;037;Alqueria de la Comtessa (l')                                          ;1.020
2015;17;C.VALENCIANA;46;VALENCIA;038;Andilla                                                               ;0
2015;17;C.VALENCIANA;46;VALENCIA;039;Anna                                                                  ;2.687
2015;17;C.VALENCIANA;46;VALENCIA;040;Antella                                                               ;393
2015;17;C.VALENCIANA;46;VALENCIA;041;Aras de los Olmos                                                     ;102
2015;17;C.VALENCIANA;46;VALENCIA;042;Aielo de Malferit                                                     ;1.695
2015;17;C.VALENCIANA;46;VALENCIA;043;Aielo de Rugat                                                        ;0
2015;17;C.VALENCIANA;46;VALENCIA;044;Ayora                                                                 ;1.255
2015;17;C.VALENCIANA;46;VALENCIA;045;Barxeta                                                               ;0
2015;17;C.VALENCIANA;46;VALENCIA;046;Barx                                                                  ;457
2015;17;C.VALENCIANA;46;VALENCIA;047;Bèlgida                                                               ;10
2015;17;C.VALENCIANA;46;VALENCIA;048;Bellreguard                                                           ;0
2015;17;C.VALENCIANA;46;VALENCIA;049;Bellús                                                                ;342
2015;17;C.VALENCIANA;46;VALENCIA;050;Benagéber                                                             ;157
2015;17;C.VALENCIANA;46;VALENCIA;051;Benaguasil                                                            ;2.775
2015;17;C.VALENCIANA;46;VALENCIA;052;Benavites                                                             ;307
2015;17;C.VALENCIANA;46;VALENCIA;053;Beneixida                                                             ;1.354
2015;17;C.VALENCIANA;46;VALENCIA;054;Benetússer                                                            ;4.519
2015;17;C.VALENCIANA;46;VALENCIA;055;Beniarjó                                                              ;470
2015;17;C.VALENCIANA;46;VALENCIA;056;Beniatjar                                                             ;10
2015;17;C.VALENCIANA;46;VALENCIA;057;Benicolet                                                             ;107
2015;17;C.VALENCIANA;46;VALENCIA;058;Benifairó de les Valls                                                ;74
2015;17;C.VALENCIANA;46;VALENCIA;059;Benifairó de la Valldigna                                             ;1.032
2015;17;C.VALENCIANA;46;VALENCIA;060;Benifaió                                                              ;5.345
2015;17;C.VALENCIANA;46;VALENCIA;061;Beniflá                                                               ;0
2015;17;C.VALENCIANA;46;VALENCIA;062;Benigànim                                                             ;2.049
2015;17;C.VALENCIANA;46;VALENCIA;063;Benimodo                                                              ;1.563
2015;17;C.VALENCIANA;46;VALENCIA;064;Benimuslem                                                            ;83
2015;17;C.VALENCIANA;46;VALENCIA;065;Beniparrell                                                           ;454
2015;17;C.VALENCIANA;46;VALENCIA;066;Benirredrà                                                            ;547
2015;17;C.VALENCIANA;46;VALENCIA;067;Benisanó                                                              ;3.336
2015;17;C.VALENCIANA;46;VALENCIA;068;Benissoda                                                             ;59
2015;17;C.VALENCIANA;46;VALENCIA;069;Benisuera                                                             ;272
2015;17;C.VALENCIANA;46;VALENCIA;070;Bétera                                                                ;2.068
2015;17;C.VALENCIANA;46;VALENCIA;071;Bicorp                                                                ;0
2015;17;C.VALENCIANA;46;VALENCIA;072;Bocairent                                                             ;1.231
2015;17;C.VALENCIANA;46;VALENCIA;073;Bolbaite                                                              ;602
2015;17;C.VALENCIANA;46;VALENCIA;074;Bonrepòs i Mirambell                                                  ;991
2015;17;C.VALENCIANA;46;VALENCIA;075;Bufali                                                                ;59
2015;17;C.VALENCIANA;46;VALENCIA;076;Bugarra                                                               ;0
2015;17;C.VALENCIANA;46;VALENCIA;077;Buñol                                                                 ;3.173
2015;17;C.VALENCIANA;46;VALENCIA;078;Burjassot                                                             ;20.186
2015;17;C.VALENCIANA;46;VALENCIA;079;Calles                                                                ;179
2015;17;C.VALENCIANA;46;VALENCIA;080;Camporrobles                                                          ;159
2015;17;C.VALENCIANA;46;VALENCIA;081;Canals                                                                ;0
2015;17;C.VALENCIANA;46;VALENCIA;082;Canet d'En Berenguer                                                  ;0
2015;17;C.VALENCIANA;46;VALENCIA;083;Carcaixent                                                            ;12.796
2015;17;C.VALENCIANA;46;VALENCIA;084;Càrcer                                                                ;114
2015;17;C.VALENCIANA;46;VALENCIA;085;Carlet                                                                ;0
2015;17;C.VALENCIANA;46;VALENCIA;086;Carrícola                                                             ;21
2015;17;C.VALENCIANA;46;VALENCIA;087;Casas Altas                                                           ;33
2015;17;C.VALENCIANA;46;VALENCIA;088;Casas Bajas                                                           ;0
2015;17;C.VALENCIANA;46;VALENCIA;089;Casinos                                                               ;1.600
2015;17;C.VALENCIANA;46;VALENCIA;090;Castelló de Rugat                                                     ;2.945
2015;17;C.VALENCIANA;46;VALENCIA;091;Castellonet de la Conquesta                                           ;35
2015;17;C.VALENCIANA;46;VALENCIA;092;Castielfabib                                                          ;1.057
2015;17;C.VALENCIANA;46;VALENCIA;093;Catadau                                                               ;0
2015;17;C.VALENCIANA;46;VALENCIA;094;Catarroja                                                             ;12.267
2015;17;C.VALENCIANA;46;VALENCIA;095;Caudete de las Fuentes                                                ;195
